"Rk","G","Game_Location","Opp","Game_Outcome","Team_Score","Opp_Score","FG_team","FGA_team","FG_percent_team","X3P_team","X3PA_team","X3P_percent_team","FT_team","FTA_team","FT_percent_team","ORB_team","TRB_team","AST_team","STL_team","BLK_team","TOV_team","PF_team","FG_opp","FGA_opp","FG_percent_opp","X3P_opp","X3PA_opp","X3P_percent_opp","FT_opp","FTA_opp","FT_percent_opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","Date","team_name"
63,63,"Home","NYK","W",115,108,39,83,0.47,11,29,0.379,26,33,0.788,6,43,28,11,3,13,24,39,85,0.459,12,29,0.414,18,28,0.643,10,48,17,8,5,17,25,2019-03-04,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
64,64,"Home","BOS","L",109,111,40,80,0.5,13,29,0.448,16,22,0.727,6,40,23,8,4,15,21,40,79,0.506,13,33,0.394,18,21,0.857,3,35,26,11,1,17,22,2019-03-06,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
65,65,"Away","NYK","W",102,94,36,95,0.379,12,36,0.333,18,22,0.818,11,53,16,5,3,7,14,35,94,0.372,10,35,0.286,14,21,0.667,13,58,16,3,5,9,20,2019-03-09,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
66,66,"Away","WAS","L",115,121,41,91,0.451,9,27,0.333,24,32,0.75,9,47,28,8,3,16,25,40,86,0.465,14,37,0.378,27,33,0.818,7,47,29,12,1,17,25,2019-03-11,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
67,67,"Away","BOS","L",120,126,48,95,0.505,11,34,0.324,13,23,0.565,8,47,31,9,2,10,24,49,97,0.505,9,28,0.321,19,26,0.731,10,52,32,7,2,13,20,2019-03-14,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
68,68,"Away","PHI","L",114,123,43,94,0.457,9,27,0.333,19,24,0.792,10,40,23,4,2,8,22,46,91,0.505,7,24,0.292,24,27,0.889,10,49,28,7,6,10,18,2019-03-15,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
69,69,"Home","CHI","W",129,102,54,103,0.524,8,23,0.348,13,16,0.813,15,48,28,12,7,10,21,39,88,0.443,10,26,0.385,14,21,0.667,10,39,20,6,6,19,16,2019-03-17,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
70,70,"Home","BRK","L",121,123,49,95,0.516,9,25,0.36,14,20,0.7,14,46,25,13,1,20,19,47,94,0.5,12,35,0.343,17,23,0.739,11,41,28,16,4,18,19,2019-03-19,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
71,71,"Home","DAL","W",116,100,41,87,0.471,13,35,0.371,21,28,0.75,12,58,24,7,9,12,18,36,92,0.391,12,40,0.3,16,23,0.696,9,43,23,5,6,7,22,2019-03-21,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
72,72,"Home","PHO","W",112,103,39,92,0.424,17,38,0.447,17,22,0.773,13,51,25,7,3,14,19,36,88,0.409,9,34,0.265,22,26,0.846,10,43,25,10,4,14,21,2019-03-23,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
73,73,"Away","LAL","L",106,111,39,104,0.375,14,33,0.424,14,23,0.609,16,50,27,13,4,7,22,39,85,0.459,13,40,0.325,20,24,0.833,9,56,29,4,8,20,22,2019-03-24,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
74,74,"Away","DAL","W",125,121,44,87,0.506,10,23,0.435,27,32,0.844,12,37,27,4,1,7,23,39,77,0.506,15,45,0.333,28,32,0.875,7,38,27,1,6,11,26,2019-03-26,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
75,75,"Away","NOP","L",118,121,47,95,0.495,10,23,0.435,14,16,0.875,8,44,28,6,10,12,19,49,97,0.505,9,28,0.321,14,14,1,8,45,27,6,6,12,16,2019-03-28,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
76,76,"Away","HOU","L",108,119,42,94,0.447,15,29,0.517,9,15,0.6,16,49,28,3,4,12,17,39,83,0.47,17,52,0.327,24,27,0.889,6,38,19,6,2,9,17,2019-03-30,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
77,77,"Away","SAS","W",113,106,39,81,0.481,11,25,0.44,24,28,0.857,7,42,20,9,1,12,15,44,94,0.468,8,27,0.296,10,14,0.714,15,42,24,7,3,11,22,2019-03-31,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
78,78,"Home","HOU","L",105,130,42,95,0.442,7,23,0.304,14,20,0.7,16,51,19,3,4,11,15,46,94,0.489,26,61,0.426,12,17,0.706,8,43,30,8,3,7,20,2019-04-02,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
79,79,"Home","CLE","W",117,104,48,97,0.495,14,38,0.368,7,10,0.7,8,36,28,12,3,6,14,44,81,0.543,11,25,0.44,5,9,0.556,10,50,20,3,1,20,13,2019-04-04,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
80,80,"Away","UTA","L",98,119,38,92,0.413,5,21,0.238,17,25,0.68,12,47,17,7,1,18,23,44,85,0.518,15,33,0.455,16,25,0.64,7,46,30,9,6,16,26,2019-04-05,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
81,81,"Home","NOP","L",129,133,50,109,0.459,16,40,0.4,13,17,0.765,16,47,27,10,4,6,13,52,101,0.515,19,42,0.452,10,12,0.833,14,55,28,4,11,15,16,2019-04-07,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
82,82,"Away","POR","L",131,136,50,96,0.521,18,43,0.419,13,16,0.813,12,35,25,5,1,10,17,53,91,0.582,14,24,0.583,16,22,0.727,14,44,19,5,2,12,17,2019-04-10,"https://www.basketball-reference.com/teams/SAC/2019/gamelog/"
1,1,"Home","MIN","W",112,108,40,93,0.43,11,25,0.44,21,29,0.724,19,52,22,3,4,12,22,39,91,0.429,6,19,0.316,24,27,0.889,14,46,20,9,2,11,27,2018-10-17,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
2,2,"Away","POR","L",108,121,42,100,0.42,13,30,0.433,11,14,0.786,15,40,29,5,4,6,17,45,84,0.536,15,32,0.469,16,19,0.842,8,46,24,5,3,12,14,2018-10-20,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
3,3,"Away","LAL","W",143,142,50,97,0.515,15,28,0.536,28,38,0.737,10,47,32,9,3,9,26,55,107,0.514,14,39,0.359,18,26,0.692,13,52,33,5,6,15,29,2018-10-22,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
4,4,"Home","IND","L",96,116,35,87,0.402,6,19,0.316,20,21,0.952,15,46,16,3,3,13,16,46,87,0.529,17,32,0.531,7,8,0.875,5,40,34,9,5,10,22,2018-10-24,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
5,5,"Home","LAL","W",110,106,44,91,0.484,3,16,0.188,19,24,0.792,12,49,20,7,5,13,17,41,86,0.477,13,33,0.394,11,18,0.611,7,42,19,5,5,17,25,2018-10-27,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
6,6,"Home","DAL","W",113,108,42,91,0.462,9,20,0.45,20,21,0.952,5,41,27,17,2,17,19,43,91,0.473,10,34,0.294,12,17,0.706,8,49,15,9,3,22,21,2018-10-29,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
7,7,"Away","PHO","W",120,90,46,83,0.554,4,18,0.222,24,26,0.923,6,47,24,7,6,14,15,35,90,0.389,6,24,0.25,14,18,0.778,7,35,21,10,3,15,26,2018-10-31,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
8,8,"Home","NOP","W",109,95,45,96,0.469,8,23,0.348,11,14,0.786,8,43,29,8,4,9,21,36,77,0.468,6,21,0.286,17,30,0.567,6,48,22,3,8,16,21,2018-11-03,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
9,9,"Home","ORL","L",110,117,38,88,0.432,12,35,0.343,22,25,0.88,10,43,25,3,5,11,21,46,91,0.505,12,32,0.375,13,18,0.722,11,43,29,7,4,8,22,2018-11-04,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
10,10,"Away","MIA","L",88,95,31,94,0.33,13,32,0.406,13,14,0.929,12,49,19,8,5,12,19,36,93,0.387,10,32,0.313,13,18,0.722,14,60,21,8,11,13,17,2018-11-07,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
11,11,"Home","HOU","W",96,89,33,74,0.446,10,20,0.5,20,27,0.741,8,46,17,3,5,15,20,30,90,0.333,9,41,0.22,20,29,0.69,15,49,11,10,5,8,24,2018-11-10,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
12,12,"Away","SAC","L",99,104,38,87,0.437,10,31,0.323,13,16,0.813,9,43,25,5,4,15,12,43,86,0.5,11,24,0.458,7,12,0.583,7,45,27,12,3,12,20,2018-11-12,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
13,13,"Away","PHO","L",96,116,35,83,0.422,7,23,0.304,19,24,0.792,13,43,16,7,4,18,12,47,84,0.56,15,31,0.484,7,8,0.875,5,38,27,9,4,16,23,2018-11-14,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
14,14,"Away","LAC","L",111,116,41,102,0.402,9,29,0.31,20,25,0.8,15,45,19,7,6,5,24,40,85,0.471,8,23,0.348,28,35,0.8,9,50,23,2,3,12,25,2018-11-15,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
15,15,"Home","GSW","W",104,92,41,92,0.446,10,24,0.417,12,17,0.706,11,48,24,3,5,10,18,35,86,0.407,5,26,0.192,17,21,0.81,10,46,20,6,4,11,17,2018-11-18,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
16,16,"Away","NOP","L",126,140,45,94,0.479,12,24,0.5,24,30,0.8,18,44,22,7,0,15,20,59,102,0.578,10,26,0.385,12,14,0.857,14,42,34,10,5,10,23,2018-11-19,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
17,17,"Home","MEM","L",103,104,35,82,0.427,7,22,0.318,26,30,0.867,10,43,21,4,5,8,20,39,81,0.481,8,25,0.32,18,21,0.857,4,40,21,4,7,9,25,2018-11-21,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
18,18,"Away","IND","W",111,100,42,83,0.506,10,21,0.476,17,24,0.708,9,46,28,3,4,15,19,46,99,0.465,3,24,0.125,5,9,0.556,11,45,31,9,2,12,22,2018-11-23,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
19,19,"Away","MIL","L",129,135,49,92,0.533,10,21,0.476,21,28,0.75,9,39,27,8,3,10,21,49,86,0.57,15,40,0.375,22,29,0.759,6,41,30,7,3,13,22,2018-11-24,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
20,20,"Away","CHI","W",108,107,45,93,0.484,10,30,0.333,8,9,0.889,7,46,29,7,2,10,16,42,90,0.467,14,33,0.424,9,11,0.818,5,43,23,6,5,11,12,2018-11-26,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
21,21,"Away","MIN","L",89,128,34,87,0.391,8,27,0.296,13,13,1,12,46,23,1,8,18,17,50,99,0.505,18,41,0.439,10,15,0.667,13,48,33,12,6,8,18,2018-11-28,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
22,22,"Home","HOU","L",105,136,39,86,0.453,10,28,0.357,17,20,0.85,9,41,24,4,4,13,18,49,98,0.5,22,54,0.407,16,20,0.8,13,49,32,9,6,5,22,2018-11-30,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
23,23,"Home","POR","W",131,118,50,83,0.602,11,15,0.733,20,22,0.909,5,34,29,5,4,12,15,45,86,0.523,12,29,0.414,16,16,1,9,35,25,6,5,17,21,2018-12-02,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
24,24,"Away","UTA","L",105,139,44,90,0.489,7,22,0.318,10,11,0.909,7,32,25,7,5,16,19,51,84,0.607,20,33,0.606,17,20,0.85,5,42,38,12,5,17,20,2018-12-04,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
25,25,"Away","LAL","L",113,121,43,96,0.448,7,27,0.259,20,20,1,11,49,18,8,2,10,24,42,88,0.477,14,39,0.359,23,33,0.697,6,42,21,6,3,12,18,2018-12-05,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
26,26,"Home","LAL","W",133,120,46,91,0.505,13,31,0.419,28,33,0.848,9,48,27,4,7,10,18,46,100,0.46,11,36,0.306,17,21,0.81,10,43,24,8,1,8,24,2018-12-07,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
27,27,"Home","UTA","W",110,97,47,89,0.528,5,14,0.357,11,12,0.917,10,46,26,7,7,11,15,37,85,0.435,9,29,0.31,14,19,0.737,9,38,23,8,4,14,15,2018-12-09,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
28,28,"Home","PHO","W",111,86,41,83,0.494,13,21,0.619,16,19,0.842,8,46,28,7,2,15,15,33,82,0.402,8,28,0.286,12,14,0.857,8,40,19,7,5,17,22,2018-12-11,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
29,29,"Home","LAC","W",125,87,48,83,0.578,10,22,0.455,19,24,0.792,8,47,25,10,7,11,20,30,84,0.357,10,31,0.323,17,24,0.708,13,42,21,4,1,17,18,2018-12-13,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
30,30,"Home","CHI","L",93,98,32,73,0.438,7,21,0.333,22,26,0.846,7,41,18,3,5,15,18,37,86,0.43,6,29,0.207,18,21,0.857,8,40,16,12,8,7,20,2018-12-15,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
31,31,"Home","PHI","W",123,96,49,87,0.563,9,23,0.391,16,17,0.941,4,45,28,5,9,6,14,40,98,0.408,11,37,0.297,5,7,0.714,12,41,29,3,5,10,15,2018-12-17,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
32,32,"Away","ORL","W",129,90,50,77,0.649,12,19,0.632,17,21,0.81,4,45,29,5,4,11,15,34,89,0.382,12,31,0.387,10,17,0.588,11,33,19,5,3,11,18,2018-12-19,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
33,33,"Home","MIN","W",124,98,46,87,0.529,19,33,0.576,13,18,0.722,11,50,36,7,3,16,22,33,83,0.398,6,21,0.286,26,31,0.839,9,39,19,11,5,12,19,2018-12-21,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
34,34,"Away","HOU","L",101,108,42,88,0.477,10,24,0.417,7,11,0.636,5,43,24,3,9,9,17,37,95,0.389,19,54,0.352,15,21,0.714,19,58,22,4,3,9,18,2018-12-22,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
35,35,"Home","DEN","W",111,103,42,90,0.467,10,32,0.313,17,22,0.773,7,50,29,6,4,10,17,35,90,0.389,18,40,0.45,15,23,0.652,11,47,29,10,3,12,17,2018-12-26,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
36,36,"Away","DEN","L",99,102,40,89,0.449,8,27,0.296,11,20,0.55,12,38,23,14,3,10,19,39,85,0.459,10,29,0.345,14,17,0.824,16,52,29,5,4,20,20,2018-12-28,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
37,37,"Away","LAC","W",122,111,44,87,0.506,6,23,0.261,28,31,0.903,8,49,27,10,4,15,25,36,82,0.439,9,20,0.45,30,38,0.789,7,40,22,9,2,17,25,2018-12-29,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
38,38,"Home","BOS","W",120,111,45,91,0.495,14,26,0.538,16,18,0.889,8,43,27,6,4,11,17,43,88,0.489,11,34,0.324,14,20,0.7,9,40,30,5,8,12,17,2018-12-31,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
39,39,"Home","TOR","W",125,107,47,85,0.553,13,27,0.481,18,20,0.9,8,44,32,7,0,12,19,39,87,0.448,6,30,0.2,23,29,0.793,9,39,21,9,6,10,23,2019-01-03,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
40,40,"Home","MEM","W",108,88,36,73,0.493,7,22,0.318,29,35,0.829,3,43,26,10,3,15,19,31,82,0.378,11,28,0.393,15,19,0.789,8,42,21,12,3,20,29,2019-01-05,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
41,41,"Away","DET","W",119,107,43,79,0.544,7,20,0.35,26,32,0.813,9,38,24,5,5,9,15,42,85,0.494,9,32,0.281,14,17,0.824,9,37,22,5,2,10,22,2019-01-07,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
42,42,"Away","MEM","L",86,96,30,83,0.361,11,27,0.407,15,23,0.652,8,53,14,4,2,13,19,37,90,0.411,8,33,0.242,14,20,0.7,9,52,22,6,8,9,22,2019-01-09,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
43,43,"Home","OKC","W",154,147,56,99,0.566,16,19,0.842,26,29,0.897,5,43,38,8,10,17,25,58,114,0.509,15,35,0.429,16,24,0.667,14,49,33,8,5,13,24,2019-01-10,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
44,44,"Away","OKC","L",112,122,44,96,0.458,10,31,0.323,14,20,0.7,13,52,21,5,7,14,18,43,93,0.462,11,23,0.478,25,29,0.862,7,47,27,10,5,7,16,2019-01-12,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
45,45,"Home","CHO","L",93,108,38,82,0.463,7,20,0.35,10,12,0.833,3,36,21,4,6,12,15,43,92,0.467,13,36,0.361,9,11,0.818,8,45,24,7,4,7,14,2019-01-14,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
46,46,"Away","DAL","W",105,101,41,83,0.494,13,30,0.433,10,12,0.833,11,36,26,9,6,9,19,37,86,0.43,15,42,0.357,12,16,0.75,13,42,22,6,3,13,14,2019-01-16,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
47,47,"Away","MIN","W",116,113,41,82,0.5,11,24,0.458,23,29,0.793,9,41,24,3,4,16,25,37,84,0.44,7,26,0.269,32,38,0.842,10,44,21,5,3,11,28,2019-01-18,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
48,48,"Home","LAC","L",95,103,39,84,0.464,8,19,0.421,9,17,0.529,10,51,21,6,8,18,25,39,85,0.459,11,21,0.524,14,24,0.583,4,41,23,11,2,11,18,2019-01-20,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
49,49,"Away","PHI","L",120,122,47,82,0.573,13,27,0.481,13,15,0.867,5,36,24,8,6,15,15,47,93,0.505,17,36,0.472,11,14,0.786,13,42,35,9,5,11,14,2019-01-23,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
50,50,"Away","NOP","W",126,114,47,91,0.516,11,24,0.458,21,25,0.84,9,51,30,5,3,9,19,45,96,0.469,7,27,0.259,17,24,0.708,10,41,26,6,6,8,18,2019-01-26,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
51,51,"Home","WAS","W",132,119,49,86,0.57,16,34,0.471,18,21,0.857,7,49,31,6,4,15,20,40,89,0.449,18,46,0.391,21,29,0.724,8,32,32,11,0,9,18,2019-01-27,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
52,52,"Home","PHO","W",126,124,47,100,0.47,15,34,0.441,17,20,0.85,14,36,29,9,4,11,15,48,80,0.6,13,29,0.448,15,19,0.789,3,38,26,8,5,18,22,2019-01-29,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
53,53,"Home","BRK","W",117,114,40,100,0.4,12,33,0.364,25,29,0.862,13,50,23,6,3,9,21,42,89,0.472,11,34,0.324,19,29,0.655,5,46,30,5,7,14,23,2019-01-31,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
54,54,"Home","NOP","W",113,108,44,92,0.478,9,23,0.391,16,18,0.889,10,50,29,5,2,11,16,43,96,0.448,10,35,0.286,12,12,1,5,42,26,6,4,8,16,2019-02-02,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
55,55,"Away","SAC","L",112,127,42,98,0.429,9,32,0.281,19,21,0.905,15,46,18,6,3,8,20,50,90,0.556,13,32,0.406,14,23,0.609,8,48,26,5,5,8,18,2019-02-04,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
56,56,"Away","GSW","L",102,141,35,81,0.432,12,32,0.375,20,21,0.952,4,30,24,6,5,18,19,55,95,0.579,16,34,0.471,15,21,0.714,14,52,42,14,5,11,20,2019-02-06,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
57,57,"Away","POR","L",118,127,48,91,0.527,12,21,0.571,10,14,0.714,10,43,19,3,3,18,16,49,91,0.538,11,31,0.355,18,18,1,4,33,26,11,4,8,14,2019-02-07,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
58,58,"Away","UTA","L",105,125,40,89,0.449,7,22,0.318,18,20,0.9,5,36,24,7,3,9,17,47,90,0.522,16,41,0.39,15,20,0.75,9,52,29,7,3,11,17,2019-02-09,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
59,59,"Away","MEM","W",108,107,36,86,0.419,13,21,0.619,23,29,0.793,10,43,23,6,5,7,14,44,89,0.494,8,24,0.333,11,16,0.688,8,48,25,5,6,12,23,2019-02-12,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
60,60,"Away","TOR","L",117,120,43,89,0.483,12,37,0.324,19,22,0.864,9,48,27,7,6,14,22,40,94,0.426,14,30,0.467,26,32,0.813,14,47,24,8,3,9,20,2019-02-22,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
61,61,"Away","NYK","L",118,130,42,94,0.447,6,24,0.25,28,31,0.903,14,50,18,3,4,7,20,50,98,0.51,16,37,0.432,14,19,0.737,12,49,25,3,7,6,27,2019-02-24,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
62,62,"Away","BRK","L",85,101,35,96,0.365,4,24,0.167,11,12,0.917,10,47,14,6,6,11,13,35,81,0.432,19,50,0.38,12,16,0.75,6,51,24,5,5,15,15,2019-02-25,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
63,63,"Home","DET","W",105,93,42,81,0.519,9,17,0.529,12,17,0.706,7,55,24,3,7,10,11,36,100,0.36,15,38,0.395,6,7,0.857,8,41,19,6,3,5,14,2019-02-27,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
64,64,"Home","OKC","W",116,102,45,91,0.495,8,19,0.421,18,25,0.72,11,49,15,8,6,11,19,40,88,0.455,7,29,0.241,15,24,0.625,11,45,17,7,2,13,19,2019-03-02,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
65,65,"Home","DEN","W",104,103,41,85,0.482,8,25,0.32,14,19,0.737,6,43,27,8,7,9,13,41,95,0.432,17,40,0.425,4,4,1,8,43,27,5,3,12,17,2019-03-04,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
66,66,"Away","ATL","W",111,104,44,89,0.494,10,33,0.303,13,18,0.722,6,49,27,4,9,16,23,36,92,0.391,13,43,0.302,19,24,0.792,11,47,21,8,2,14,18,2019-03-06,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
67,67,"Home","MIL","W",121,114,49,100,0.49,12,29,0.414,11,15,0.733,8,46,24,6,3,4,18,41,87,0.471,14,36,0.389,18,25,0.72,6,45,22,3,2,10,17,2019-03-10,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
68,68,"Away","DAL","W",112,105,43,82,0.524,8,22,0.364,18,18,1,7,38,26,11,3,12,25,38,82,0.463,14,39,0.359,15,26,0.577,9,38,22,1,2,14,16,2019-03-12,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
69,69,"Home","NYK","W",109,83,47,88,0.534,7,21,0.333,8,10,0.8,6,45,31,8,6,9,13,35,86,0.407,8,20,0.4,5,9,0.556,9,41,21,6,4,16,13,2019-03-15,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
70,70,"Home","POR","W",108,103,37,79,0.468,8,17,0.471,26,30,0.867,4,44,17,4,10,10,14,42,101,0.416,7,28,0.25,12,14,0.857,14,51,23,4,2,8,22,2019-03-16,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
71,71,"Home","GSW","W",111,105,41,88,0.466,10,26,0.385,19,22,0.864,10,46,20,7,5,10,12,41,88,0.466,13,39,0.333,10,12,0.833,7,43,27,7,6,13,20,2019-03-18,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
72,72,"Home","MIA","L",105,110,38,88,0.432,14,34,0.412,15,21,0.714,10,46,30,2,3,8,13,40,86,0.465,16,35,0.457,14,18,0.778,6,48,23,6,5,10,21,2019-03-20,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
73,73,"Away","HOU","L",105,111,41,90,0.456,7,24,0.292,16,17,0.941,9,48,27,6,7,11,23,36,86,0.419,14,37,0.378,25,32,0.781,8,48,12,5,4,9,19,2019-03-22,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
74,74,"Away","BOS","W",115,96,50,98,0.51,8,24,0.333,7,8,0.875,11,51,32,1,4,8,19,38,94,0.404,7,35,0.2,13,16,0.813,11,45,23,4,2,8,14,2019-03-24,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
75,75,"Away","CHO","L",116,125,44,108,0.407,13,39,0.333,15,21,0.714,17,60,24,4,5,12,21,46,100,0.46,13,42,0.31,20,28,0.714,5,45,30,9,5,6,18,2019-03-26,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
76,76,"Home","CLE","W",116,110,45,85,0.529,14,33,0.424,12,17,0.706,4,33,27,8,6,11,14,45,92,0.489,12,29,0.414,8,10,0.8,14,49,18,6,1,14,20,2019-03-28,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
77,77,"Home","SAC","L",106,113,44,94,0.468,8,27,0.296,10,14,0.714,15,42,24,7,3,11,22,39,81,0.481,11,25,0.44,24,28,0.857,7,42,20,9,1,12,15,2019-03-31,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
78,78,"Home","ATL","W",117,111,42,80,0.525,14,30,0.467,19,22,0.864,4,45,23,6,6,16,17,43,94,0.457,12,34,0.353,13,20,0.65,11,43,26,13,2,11,18,2019-04-02,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
79,79,"Away","DEN","L",85,113,31,81,0.383,5,27,0.185,18,25,0.72,11,38,15,9,7,11,14,47,87,0.54,12,33,0.364,7,12,0.583,8,47,41,6,3,14,20,2019-04-03,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
80,80,"Away","WAS","W",129,112,51,91,0.56,10,25,0.4,17,20,0.85,12,42,34,3,4,9,18,42,88,0.477,9,32,0.281,19,22,0.864,9,34,22,2,4,9,16,2019-04-05,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
81,81,"Away","CLE","W",112,90,43,82,0.524,9,22,0.409,17,22,0.773,11,49,27,10,5,18,18,31,79,0.392,8,29,0.276,20,27,0.741,10,35,16,14,1,17,16,2019-04-07,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
82,82,"Home","DAL","W",105,94,41,88,0.466,8,24,0.333,15,18,0.833,8,53,22,6,2,10,14,37,91,0.407,11,37,0.297,9,12,0.75,7,42,27,5,4,7,19,2019-04-10,"https://www.basketball-reference.com/teams/SAS/2019/gamelog/"
1,1,"Home","CLE","W",116,104,45,92,0.489,14,33,0.424,12,20,0.6,8,43,21,6,7,9,29,34,85,0.4,7,19,0.368,29,39,0.744,14,49,17,4,0,16,25,2018-10-17,"https://www.basketball-reference.com/teams/TOR/2019/gamelog/"
2,2,"Home","BOS","W",113,101,43,92,0.467,13,35,0.371,14,19,0.737,12,49,24,3,3,12,19,40,99,0.404,14,36,0.389,7,10,0.7,16,49,29,4,6,14,27,2018-10-19,"https://www.basketball-reference.com/teams/TOR/2019/gamelog/"
